l   t4  t5  t6  t7  t8  t9  t10
35	4.423e-24	3.871e-15	3.542e-09	6.419e-05	1.002e-01	3.055e+01	2.966e+03
36	6.706e-23	3.313e-14	2.071e-08	2.857e-04	3.638e-01	9.458e+01	8.086e+03
37	8.746e-22	2.515e-13	1.096e-07	1.169e-03	1.227e+00	2.745e+02	2.081e+04
38	9.929e-21	1.710e-12	5.295e-07	4.425e-03	3.867e+00	7.503e+02	5.076e+04
39	9.918e-20	1.051e-11	2.352e-06	1.559e-02	1.145e+01	1.941e+03	1.179e+05
40	8.802e-19	5.874e-11	9.665e-06	5.142e-02	3.203e+01	4.775e+03	2.617e+05
41	7.001e-18	3.011e-10	3.696e-05	1.595e-01	8.492e+01	1.121e+04	5.569e+05
42	5.030e-17	1.424e-09	1.322e-04	4.674e-01	2.143e+02	2.518e+04	1.140e+06
43	3.288e-16	6.244e-09	4.444e-04	1.299e+00	5.167e+02	5.433e+04	2.251e+06
44	1.969e-15	2.554e-08	1.410e-03	3.439e+00	1.194e+03	1.129e+05	4.299e+06
45	1.086e-14	9.788e-08	4.240e-03	8.695e+00	2.650e+03	2.265e+05	7.956e+06
46	5.546e-14	3.530e-07	1.212e-02	2.106e+01	5.669e+03	4.400e+05	1.430e+07
47	2.637e-13	1.203e-06	3.307e-02	4.903e+01	1.171e+04	8.287e+05	2.501e+07
48	1.172e-12	3.884e-06	8.633e-02	1.099e+02	2.343e+04	1.517e+06	4.265e+07
49	4.893e-12	1.193e-05	2.163e-01	2.380e+02	4.547e+04	2.703e+06	7.101e+07
50	1.925e-11	3.499e-05	5.211e-01	4.985e+02	8.574e+04	4.698e+06	1.156e+08
51	7.163e-11	9.814e-05	1.211e+00	1.012e+03	1.574e+05	7.974e+06	1.842e+08
52	2.529e-10	2.641e-04	2.718e+00	1.997e+03	2.818e+05	1.324e+07	2.879e+08
53	8.500e-10	6.833e-04	5.908e+00	3.832e+03	4.925e+05	2.152e+07	4.416e+08
54	2.727e-09	1.704e-03	1.246e+01	7.166e+03	8.418e+05	3.429e+07	6.655e+08
55	8.369e-09	4.103e-03	2.551e+01	1.308e+04	1.409e+06	5.364e+07	9.864e+08
56	2.464e-08	9.560e-03	5.086e+01	2.332e+04	2.311e+06	8.245e+07	1.439e+09
57	6.973e-08	2.159e-02	9.880e+01	4.068e+04	3.719e+06	1.246e+08	2.069e+09
58	1.901e-07	4.733e-02	1.873e+02	6.953e+04	5.879e+06	1.855e+08	2.934e+09
59	5.003e-07	1.009e-01	3.470e+02	1.165e+05	9.138e+06	2.719e+08	4.104e+09
60	1.273e-06	2.094e-01	6.288e+02	1.916e+05	1.398e+07	3.930e+08	5.669e+09
61	3.136e-06	4.238e-01	1.116e+03	3.097e+05	2.105e+07	5.604e+08	7.738e+09
62	7.497e-06	8.373e-01	1.942e+03	4.920e+05	3.125e+07	7.890e+08	1.044e+10
63	1.741e-05	1.617e+00	3.315e+03	7.695e+05	4.575e+07	1.097e+09	1.394e+10
64	3.933e-05	3.054e+00	5.560e+03	1.185e+06	6.611e+07	1.509e+09	1.843e+10
65	8.654e-05	5.652e+00	9.167e+03	1.799e+06	9.434e+07	2.052e+09	2.411e+10
66	1.857e-04	1.025e+01	1.487e+04	2.694e+06	1.330e+08	2.762e+09	3.126e+10
67	3.891e-04	1.825e+01	2.374e+04	3.980e+06	1.855e+08	3.680e+09	4.017e+10
68	7.968e-04	3.191e+01	3.735e+04	5.808e+06	2.557e+08	4.856e+09	5.118e+10
69	1.597e-03	5.483e+01	5.794e+04	8.373e+06	3.490e+08	6.351e+09	6.468e+10
70	3.133e-03	9.268e+01	8.866e+04	1.193e+07	4.716e+08	8.233e+09	8.112e+10
71	6.025e-03	1.542e+02	1.339e+05	1.682e+07	6.313e+08	1.059e+10	1.010e+11
72	1.137e-02	2.527e+02	1.998e+05	2.347e+07	8.374e+08	1.350e+10	1.248e+11
73	2.106e-02	4.082e+02	2.945e+05	3.241e+07	1.101e+09	1.709e+10	1.533e+11
74	3.834e-02	6.502e+02	4.292e+05	4.432e+07	1.436e+09	2.148e+10	1.870e+11
75	6.862e-02	1.022e+03	6.187e+05	6.006e+07	1.858e+09	2.680e+10	2.267e+11
76	1.208e-01	1.586e+03	8.825e+05	8.067e+07	2.385e+09	3.322e+10	2.732e+11
77	2.095e-01	2.432e+03	1.246e+06	1.074e+08	3.039e+09	4.091e+10	3.274e+11
78	3.579e-01	3.684e+03	1.743e+06	1.419e+08	3.846e+09	5.008e+10	3.902e+11
79	6.027e-01	5.518e+03	2.415e+06	1.860e+08	4.835e+09	6.093e+10	4.626e+11
80	1.001e+00	8.177e+03	3.317e+06	2.419e+08	6.038e+09	7.372e+10	5.457e+11
81	1.640e+00	1.199e+04	4.516e+06	3.124e+08	7.493e+09	8.870e+10	6.406e+11
82	2.654e+00	1.740e+04	6.097e+06	4.005e+08	9.242e+09	1.062e+11	7.485e+11
83	4.241e+00	2.502e+04	8.168e+06	5.102e+08	1.134e+10	1.264e+11	8.706e+11
84	6.697e+00	3.563e+04	1.086e+07	6.456e+08	1.382e+10	1.498e+11	1.008e+12
85	1.046e+01	5.029e+04	1.433e+07	8.119e+08	1.677e+10	1.767e+11	1.163e+12
86	1.615e+01	7.036e+04	1.877e+07	1.015e+09	2.024e+10	2.075e+11	1.336e+12
87	2.467e+01	9.762e+04	2.442e+07	1.261e+09	2.430e+10	2.426e+11	1.529e+12
88	3.730e+01	1.343e+05	3.157e+07	1.559e+09	2.904e+10	2.825e+11	1.743e+12
89	5.584e+01	1.835e+05	4.054e+07	1.916e+09	3.455e+10	3.275e+11	1.980e+12
90	8.281e+01	2.486e+05	5.175e+07	2.343e+09	4.091e+10	3.783e+11	2.242e+12
91	1.217e+02	3.345e+05	6.566e+07	2.851e+09	4.823e+10	4.352e+11	2.529e+12
92	1.771e+02	4.469e+05	8.283e+07	3.452e+09	5.663e+10	4.990e+11	2.845e+12
93	2.557e+02	5.930e+05	1.039e+08	4.161e+09	6.623e+10	5.700e+11	3.189e+12
94	3.660e+02	7.817e+05	1.296e+08	4.991e+09	7.715e+10	6.489e+11	3.565e+12
95	5.197e+02	1.024e+06	1.609e+08	5.962e+09	8.953e+10	7.364e+11	3.974e+12
96	7.322e+02	1.333e+06	1.987e+08	7.091e+09	1.035e+11	8.330e+11	4.417e+12
97	1.024e+03	1.725e+06	2.442e+08	8.399e+09	1.193e+11	9.393e+11	4.896e+12
98	1.421e+03	2.219e+06	2.987e+08	9.909e+09	1.370e+11	1.056e+12	5.413e+12
99	1.958e+03	2.839e+06	3.637e+08	1.164e+10	1.567e+11	1.184e+12	5.969e+12
100	2.679e+03	3.612e+06	4.408e+08	1.363e+10	1.788e+11	1.324e+12	6.566e+12
101	3.642e+03	4.572e+06	5.321e+08	1.591e+10	2.034e+11	1.476e+12	7.205e+12
102	4.919e+03	5.758e+06	6.395e+08	1.849e+10	2.306e+11	1.641e+12	7.889e+12
103	6.601e+03	7.215e+06	7.655e+08	2.142e+10	2.607e+11	1.820e+12	8.618e+12
104	8.805e+03	8.997e+06	9.128e+08	2.474e+10	2.939e+11	2.014e+12	9.394e+12
105	1.167e+04	1.117e+07	1.084e+09	2.848e+10	3.304e+11	2.223e+12	1.022e+13
106	1.539e+04	1.380e+07	1.283e+09	3.268e+10	3.705e+11	2.449e+12	1.109e+13
107	2.018e+04	1.698e+07	1.513e+09	3.739e+10	4.143e+11	2.691e+12	1.202e+13
108	2.631e+04	2.080e+07	1.778e+09	4.265e+10	4.622e+11	2.950e+12	1.300e+13
109	3.412e+04	2.537e+07	2.082e+09	4.851e+10	5.144e+11	3.228e+12	1.403e+13
110	4.402e+04	3.083e+07	2.431e+09	5.503e+10	5.711e+11	3.524e+12	1.511e+13
111	5.652e+04	3.731e+07	2.828e+09	6.226e+10	6.327e+11	3.841e+12	1.625e+13
112	7.221e+04	4.498e+07	3.281e+09	7.025e+10	6.993e+11	4.177e+12	1.745e+13
113	9.182e+04	5.403e+07	3.794e+09	7.907e+10	7.712e+11	4.534e+12	1.871e+13
114	1.162e+05	6.467e+07	4.375e+09	8.877e+10	8.487e+11	4.913e+12	2.002e+13
115	1.464e+05	7.713e+07	5.030e+09	9.943e+10	9.322e+11	5.315e+12	2.139e+13
116	1.837e+05	9.167e+07	5.767e+09	1.111e+11	1.022e+12	5.739e+12	2.282e+13
117	2.295e+05	1.086e+08	6.595e+09	1.239e+11	1.118e+12	6.186e+12	2.431e+13
118	2.856e+05	1.282e+08	7.521e+09	1.378e+11	1.221e+12	6.657e+12	2.587e+13
119	3.539e+05	1.510e+08	8.555e+09	1.530e+11	1.330e+12	7.153e+12	2.748e+13
120	4.368e+05	1.772e+08	9.708e+09	1.695e+11	1.447e+12	7.674e+12	2.915e+13
121	5.370e+05	2.073e+08	1.099e+10	1.873e+11	1.572e+12	8.221e+12	3.088e+13
122	6.579e+05	2.418e+08	1.241e+10	2.067e+11	1.704e+12	8.794e+12	3.268e+13
123	8.030e+05	2.813e+08	1.398e+10	2.276e+11	1.845e+12	9.393e+12	3.453e+13
124	9.766e+05	3.264e+08	1.572e+10	2.502e+11	1.994e+12	1.002e+13	3.645e+13
125	1.184e+06	3.776e+08	1.763e+10	2.745e+11	2.151e+12	1.067e+13	3.843e+13
126	1.430e+06	4.357e+08	1.973e+10	3.006e+11	2.318e+12	1.135e+13	4.046e+13
127	1.721e+06	5.015e+08	2.204e+10	3.286e+11	2.494e+12	1.206e+13	4.256e+13
128	2.066e+06	5.758e+08	2.457e+10	3.587e+11	2.679e+12	1.280e+13	4.472e+13
129	2.472e+06	6.594e+08	2.733e+10	3.908e+11	2.874e+12	1.356e+13	4.694e+13
130	2.948e+06	7.535e+08	3.034e+10	4.251e+11	3.078e+12	1.436e+13	4.921e+13
131	3.506e+06	8.589e+08	3.363e+10	4.617e+11	3.293e+12	1.518e+13	5.155e+13
132	4.157e+06	9.768e+08	3.720e+10	5.007e+11	3.518e+12	1.603e+13	5.394e+13
133	4.915e+06	1.109e+09	4.107e+10	5.421e+11	3.754e+12	1.691e+13	5.638e+13
134	5.795e+06	1.255e+09	4.527e+10	5.862e+11	4.001e+12	1.782e+13	5.888e+13
135	6.815e+06	1.418e+09	4.981e+10	6.329e+11	4.259e+12	1.876e+13	6.144e+13
136	7.992e+06	1.599e+09	5.472e+10	6.823e+11	4.528e+12	1.973e+13	6.405e+13
137	9.348e+06	1.800e+09	6.001e+10	7.346e+11	4.808e+12	2.073e+13	6.671e+13
138	1.091e+07	2.021e+09	6.571e+10	7.899e+11	5.100e+12	2.175e+13	6.943e+13
139	1.269e+07	2.266e+09	7.183e+10	8.482e+11	5.403e+12	2.281e+13	7.219e+13
140	1.474e+07	2.535e+09	7.841e+10	9.097e+11	5.719e+12	2.389e+13	7.500e+13
141	1.707e+07	2.831e+09	8.546e+10	9.744e+11	6.046e+12	2.501e+13	7.786e+13
142	1.973e+07	3.156e+09	9.301e+10	1.042e+12	6.386e+12	2.615e+13	8.077e+13
143	2.275e+07	3.512e+09	1.011e+11	1.114e+12	6.738e+12	2.732e+13	8.372e+13
144	2.617e+07	3.901e+09	1.097e+11	1.189e+12	7.102e+12	2.852e+13	8.672e+13
145	3.004e+07	4.327e+09	1.189e+11	1.267e+12	7.479e+12	2.974e+13	8.976e+13
146	3.441e+07	4.790e+09	1.287e+11	1.350e+12	7.868e+12	3.100e+13	9.284e+13
147	3.934e+07	5.295e+09	1.391e+11	1.436e+12	8.270e+12	3.228e+13	9.595e+13
148	4.487e+07	5.844e+09	1.501e+11	1.526e+12	8.684e+12	3.359e+13	9.911e+13
149	5.109e+07	6.439e+09	1.619e+11	1.620e+12	9.112e+12	3.492e+13	1.023e+14
150	5.805e+07	7.085e+09	1.743e+11	1.717e+12	9.552e+12	3.628e+13	1.055e+14
151	6.584e+07	7.783e+09	1.875e+11	1.819e+12	1.000e+13	3.767e+13	1.088e+14
152	7.453e+07	8.538e+09	2.014e+11	1.926e+12	1.047e+13	3.908e+13	1.121e+14
153	8.421e+07	9.353e+09	2.161e+11	2.036e+12	1.095e+13	4.051e+13	1.154e+14
154	9.498e+07	1.023e+10	2.316e+11	2.151e+12	1.144e+13	4.197e+13	1.187e+14
155	1.069e+08	1.118e+10	2.480e+11	2.270e+12	1.194e+13	4.346e+13	1.221e+14
156	1.202e+08	1.219e+10	2.653e+11	2.393e+12	1.246e+13	4.496e+13	1.255e+14
157	1.349e+08	1.329e+10	2.834e+11	2.521e+12	1.299e+13	4.649e+13	1.289e+14
158	1.511e+08	1.446e+10	3.024e+11	2.654e+12	1.353e+13	4.804e+13	1.324e+14
159	1.690e+08	1.571e+10	3.225e+11	2.791e+12	1.409e+13	4.961e+13	1.358e+14
160	1.887e+08	1.705e+10	3.435e+11	2.933e+12	1.465e+13	5.121e+13	1.393e+14
161	2.103e+08	1.849e+10	3.655e+11	3.080e+12	1.523e+13	5.282e+13	1.428e+14
162	2.341e+08	2.002e+10	3.885e+11	3.231e+12	1.583e+13	5.445e+13	1.463e+14
163	2.602e+08	2.165e+10	4.126e+11	3.387e+12	1.643e+13	5.610e+13	1.499e+14
164	2.888e+08	2.339e+10	4.378e+11	3.548e+12	1.705e+13	5.777e+13	1.534e+14
165	3.201e+08	2.524e+10	4.641e+11	3.714e+12	1.767e+13	5.946e+13	1.570e+14
166	3.542e+08	2.721e+10	4.916e+11	3.885e+12	1.831e+13	6.117e+13	1.605e+14
167	3.915e+08	2.929e+10	5.202e+11	4.061e+12	1.897e+13	6.289e+13	1.641e+14
168	4.320e+08	3.151e+10	5.501e+11	4.242e+12	1.963e+13	6.462e+13	1.677e+14
169	4.761e+08	3.386e+10	5.811e+11	4.427e+12	2.030e+13	6.637e+13	1.712e+14
170	5.241e+08	3.634e+10	6.134e+11	4.618e+12	2.099e+13	6.814e+13	1.748e+14
171	5.761e+08	3.897e+10	6.470e+11	4.814e+12	2.168e+13	6.992e+13	1.784e+14
172	6.324e+08	4.175e+10	6.819e+11	5.014e+12	2.239e+13	7.171e+13	1.820e+14
173	6.935e+08	4.468e+10	7.181e+11	5.220e+12	2.311e+13	7.351e+13	1.855e+14
174	7.594e+08	4.778e+10	7.557e+11	5.431e+12	2.384e+13	7.533e+13	1.891e+14
175	8.307e+08	5.104e+10	7.946e+11	5.647e+12	2.458e+13	7.715e+13	1.927e+14
176	9.076e+08	5.447e+10	8.350e+11	5.868e+12	2.533e+13	7.899e+13	1.962e+14
177	9.904e+08	5.808e+10	8.767e+11	6.093e+12	2.608e+13	8.083e+13	1.998e+14
178	1.080e+09	6.188e+10	9.199e+11	6.324e+12	2.685e+13	8.269e+13	2.033e+14
179	1.175e+09	6.587e+10	9.645e+11	6.560e+12	2.763e+13	8.455e+13	2.069e+14
180	1.278e+09	7.005e+10	1.011e+12	6.801e+12	2.842e+13	8.642e+13	2.104e+14
181	1.389e+09	7.444e+10	1.058e+12	7.047e+12	2.921e+13	8.829e+13	2.139e+14
182	1.507e+09	7.904e+10	1.107e+12	7.297e+12	3.002e+13	9.017e+13	2.174e+14
183	1.634e+09	8.386e+10	1.158e+12	7.553e+12	3.083e+13	9.206e+13	2.209e+14
184	1.770e+09	8.890e+10	1.210e+12	7.813e+12	3.165e+13	9.395e+13	2.244e+14
185	1.915e+09	9.417e+10	1.264e+12	8.079e+12	3.248e+13	9.584e+13	2.278e+14
186	2.070e+09	9.967e+10	1.319e+12	8.349e+12	3.331e+13	9.773e+13	2.313e+14
187	2.235e+09	1.054e+11	1.376e+12	8.624e+12	3.415e+13	9.963e+13	2.347e+14
188	2.411e+09	1.114e+11	1.435e+12	8.903e+12	3.500e+13	1.015e+14	2.381e+14
189	2.598e+09	1.177e+11	1.495e+12	9.187e+12	3.586e+13	1.034e+14	2.414e+14
190	2.798e+09	1.242e+11	1.557e+12	9.476e+12	3.672e+13	1.053e+14	2.448e+14
191	3.010e+09	1.310e+11	1.620e+12	9.770e+12	3.759e+13	1.072e+14	2.481e+14
192	3.235e+09	1.380e+11	1.685e+12	1.007e+13	3.847e+13	1.091e+14	2.514e+14
193	3.474e+09	1.454e+11	1.752e+12	1.037e+13	3.935e+13	1.110e+14	2.547e+14
194	3.727e+09	1.530e+11	1.821e+12	1.068e+13	4.024e+13	1.129e+14	2.579e+14
195	3.996e+09	1.609e+11	1.891e+12	1.099e+13	4.113e+13	1.148e+14	2.611e+14
196	4.280e+09	1.691e+11	1.962e+12	1.130e+13	4.203e+13	1.167e+14	2.643e+14
197	4.581e+09	1.777e+11	2.036e+12	1.162e+13	4.293e+13	1.186e+14	2.675e+14
198	4.898e+09	1.865e+11	2.111e+12	1.195e+13	4.383e+13	1.205e+14	2.706e+14
199	5.234e+09	1.957e+11	2.188e+12	1.227e+13	4.474e+13	1.224e+14	2.737e+14
200	5.588e+09	2.052e+11	2.267e+12	1.261e+13	4.566e+13	1.242e+14	2.768e+14
201	5.961e+09	2.150e+11	2.347e+12	1.294e+13	4.657e+13	1.261e+14	2.799e+14
202	6.355e+09	2.252e+11	2.429e+12	1.328e+13	4.749e+13	1.280e+14	2.829e+14
203	6.769e+09	2.357e+11	2.513e+12	1.362e+13	4.842e+13	1.298e+14	2.859e+14
204	7.206e+09	2.465e+11	2.598e+12	1.397e+13	4.934e+13	1.317e+14	2.888e+14
205	7.664e+09	2.577e+11	2.685e+12	1.432e+13	5.027e+13	1.335e+14	2.917e+14
206	8.146e+09	2.693e+11	2.774e+12	1.468e+13	5.120e+13	1.353e+14	2.946e+14
207	8.653e+09	2.813e+11	2.865e+12	1.503e+13	5.213e+13	1.372e+14	2.975e+14
208	9.184e+09	2.936e+11	2.957e+12	1.540e+13	5.307e+13	1.390e+14	3.003e+14
209	9.741e+09	3.063e+11	3.051e+12	1.576e+13	5.400e+13	1.408e+14	3.031e+14
210	1.033e+10	3.193e+11	3.147e+12	1.613e+13	5.494e+13	1.426e+14	3.058e+14
211	1.094e+10	3.328e+11	3.244e+12	1.650e+13	5.588e+13	1.443e+14	3.085e+14
212	1.158e+10	3.467e+11	3.343e+12	1.687e+13	5.681e+13	1.461e+14	3.112e+14
213	1.225e+10	3.609e+11	3.444e+12	1.725e+13	5.775e+13	1.479e+14	3.138e+14
214	1.295e+10	3.756e+11	3.546e+12	1.763e+13	5.869e+13	1.496e+14	3.164e+14
215	1.368e+10	3.907e+11	3.650e+12	1.801e+13	5.963e+13	1.513e+14	3.190e+14
216	1.445e+10	4.061e+11	3.755e+12	1.839e+13	6.057e+13	1.531e+14	3.215e+14
217	1.524e+10	4.220e+11	3.863e+12	1.878e+13	6.150e+13	1.548e+14	3.240e+14
218	1.608e+10	4.384e+11	3.972e+12	1.917e+13	6.244e+13	1.565e+14	3.264e+14
219	1.694e+10	4.551e+11	4.082e+12	1.956e+13	6.337e+13	1.581e+14	3.288e+14
220	1.785e+10	4.723e+11	4.194e+12	1.996e+13	6.431e+13	1.598e+14	3.312e+14
221	1.879e+10	4.899e+11	4.308e+12	2.035e+13	6.524e+13	1.615e+14	3.335e+14
222	1.977e+10	5.080e+11	4.423e+12	2.075e+13	6.617e+13	1.631e+14	3.358e+14
223	2.079e+10	5.264e+11	4.540e+12	2.115e+13	6.710e+13	1.647e+14	3.381e+14
224	2.185e+10	5.454e+11	4.658e+12	2.156e+13	6.802e+13	1.663e+14	3.403e+14
225	2.295e+10	5.648e+11	4.778e+12	2.196e+13	6.895e+13	1.679e+14	3.424e+14
226	2.410e+10	5.846e+11	4.899e+12	2.237e+13	6.987e+13	1.695e+14	3.446e+14
227	2.529e+10	6.049e+11	5.022e+12	2.277e+13	7.079e+13	1.711e+14	3.467e+14
228	2.652e+10	6.256e+11	5.146e+12	2.318e+13	7.170e+13	1.726e+14	3.487e+14
229	2.780e+10	6.468e+11	5.272e+12	2.359e+13	7.261e+13	1.741e+14	3.508e+14
230	2.913e+10	6.685e+11	5.399e+12	2.401e+13	7.352e+13	1.756e+14	3.527e+14
231	3.050e+10	6.906e+11	5.527e+12	2.442e+13	7.443e+13	1.771e+14	3.547e+14
232	3.193e+10	7.132e+11	5.657e+12	2.483e+13	7.533e+13	1.786e+14	3.566e+14
233	3.340e+10	7.363e+11	5.788e+12	2.525e+13	7.622e+13	1.801e+14	3.584e+14
234	3.493e+10	7.598e+11	5.921e+12	2.566e+13	7.712e+13	1.815e+14	3.603e+14
235	3.651e+10	7.838e+11	6.055e+12	2.608e+13	7.801e+13	1.830e+14	3.621e+14
236	3.814e+10	8.083e+11	6.190e+12	2.650e+13	7.889e+13	1.844e+14	3.638e+14
237	3.983e+10	8.332e+11	6.326e+12	2.692e+13	7.977e+13	1.858e+14	3.655e+14
238	4.157e+10	8.586e+11	6.464e+12	2.734e+13	8.064e+13	1.871e+14	3.672e+14
239	4.337e+10	8.845e+11	6.603e+12	2.776e+13	8.151e+13	1.885e+14	3.688e+14
240	4.523e+10	9.109e+11	6.743e+12	2.818e+13	8.238e+13	1.898e+14	3.704e+14
241	4.715e+10	9.378e+11	6.885e+12	2.860e+13	8.324e+13	1.911e+14	3.720e+14
242	4.912e+10	9.651e+11	7.027e+12	2.902e+13	8.409e+13	1.925e+14	3.735e+14
243	5.116e+10	9.929e+11	7.171e+12	2.944e+13	8.494e+13	1.937e+14	3.750e+14
244	5.326e+10	1.021e+12	7.315e+12	2.986e+13	8.578e+13	1.950e+14	3.764e+14
245	5.542e+10	1.050e+12	7.461e+12	3.028e+13	8.662e+13	1.962e+14	3.778e+14
246	5.765e+10	1.079e+12	7.608e+12	3.070e+13	8.745e+13	1.975e+14	3.792e+14
247	5.995e+10	1.109e+12	7.756e+12	3.112e+13	8.827e+13	1.987e+14	3.805e+14
248	6.231e+10	1.139e+12	7.905e+12	3.154e+13	8.909e+13	1.999e+14	3.818e+14
249	6.474e+10	1.170e+12	8.055e+12	3.197e+13	8.990e+13	2.011e+14	3.831e+14
250	6.723e+10	1.201e+12	8.206e+12	3.238e+13	9.071e+13	2.022e+14	3.843e+14
251	6.980e+10	1.232e+12	8.357e+12	3.280e+13	9.151e+13	2.033e+14	3.855e+14
252	7.244e+10	1.265e+12	8.510e+12	3.322e+13	9.230e+13	2.045e+14	3.866e+14
253	7.515e+10	1.297e+12	8.664e+12	3.364e+13	9.309e+13	2.056e+14	3.877e+14
254	7.793e+10	1.330e+12	8.818e+12	3.406e+13	9.387e+13	2.066e+14	3.888e+14
255	8.078e+10	1.364e+12	8.973e+12	3.447e+13	9.464e+13	2.077e+14	3.899e+14
256	8.371e+10	1.398e+12	9.129e+12	3.489e+13	9.540e+13	2.087e+14	3.909e+14
257	8.672e+10	1.432e+12	9.286e+12	3.530e+13	9.616e+13	2.098e+14	3.918e+14
258	8.980e+10	1.467e+12	9.443e+12	3.572e+13	9.691e+13	2.108e+14	3.928e+14
259	9.296e+10	1.502e+12	9.601e+12	3.613e+13	9.766e+13	2.118e+14	3.937e+14
260	9.620e+10	1.538e+12	9.760e+12	3.654e+13	9.839e+13	2.127e+14	3.946e+14
261	9.952e+10	1.574e+12	9.920e+12	3.695e+13	9.912e+13	2.137e+14	3.954e+14
262	1.029e+11	1.611e+12	1.008e+13	3.736e+13	9.984e+13	2.146e+14	3.962e+14
263	1.064e+11	1.648e+12	1.024e+13	3.777e+13	1.006e+14	2.155e+14	3.970e+14
264	1.100e+11	1.685e+12	1.040e+13	3.817e+13	1.013e+14	2.164e+14	3.977e+14
265	1.136e+11	1.723e+12	1.056e+13	3.858e+13	1.020e+14	2.173e+14	3.984e+14
266	1.173e+11	1.762e+12	1.073e+13	3.898e+13	1.027e+14	2.182e+14	3.991e+14
267	1.211e+11	1.801e+12	1.089e+13	3.938e+13	1.033e+14	2.190e+14	3.998e+14
268	1.250e+11	1.840e+12	1.105e+13	3.978e+13	1.040e+14	2.198e+14	4.004e+14
269	1.290e+11	1.880e+12	1.122e+13	4.018e+13	1.047e+14	2.206e+14	4.010e+14
270	1.331e+11	1.920e+12	1.138e+13	4.058e+13	1.053e+14	2.214e+14	4.015e+14
271	1.372e+11	1.961e+12	1.154e+13	4.097e+13	1.060e+14	2.222e+14	4.021e+14
272	1.415e+11	2.002e+12	1.171e+13	4.136e+13	1.066e+14	2.229e+14	4.026e+14
